StartNode, EndNode, Connectivity
7,89,0.52106
7,92,0.585
7,100,0.5434
7,103,0.51374
8,10,0.60746
8,12,0.56224
8,22,0.5411
8,24,0.65269
8,27,0.68843
8,28,0.52621
8,29,0.54811
8,30,0.60914
8,39,0.50145
8,40,0.54775
8,41,0.58642
8,42,0.66211
8,44,0.56618
8,47,0.52327
8,49,0.55739
8,54,0.57901
8,57,0.54303
8,61,0.62872
8,90,0.68177
9,11,0.5779
9,13,0.50557
9,18,0.58085
9,20,0.59215
9,23,0.50482
9,25,0.75817
9,33,0.56442
9,34,0.55478
9,35,0.58697
9,36,0.59093
9,43,0.56361
9,45,0.59896
9,46,0.59685
9,48,0.53985
9,52,0.53254
9,55,0.55203
9,58,0.55319
9,59,0.65565
9,60,0.61963
9,67,0.55462
9,69,0.61439
9,70,0.59789
9,72,0.52242
9,75,0.51804
9,76,0.51705
9,77,0.64124
9,82,0.50594
9,83,0.51228
9,89,0.55007
9,91,0.63885
9,92,0.50387
9,94,0.59005
9,100,0.62527
9,102,0.66527
10,27,0.59265
10,29,0.56266
10,30,0.6052
10,37,0.52182
10,38,0.59179
10,40,0.50791
10,49,0.51182
10,65,0.52185
10,80,0.55221
10,90,0.55959
10,95,0.55918
10,98,0.56516
10,99,0.55043
11,13,0.66461
11,17,0.51284
11,18,0.85371
11,19,0.59011
11,20,0.65166
11,25,0.57657
11,26,0.6006
11,31,0.51422
11,32,0.53058
11,33,0.75701
11,34,0.64706
11,35,0.6663
11,36,0.5585
11,37,0.60943
11,38,0.52459
11,40,0.50353
11,43,0.72358
11,44,0.50925
11,45,0.78173
11,46,0.71702
11,47,0.51432
11,48,0.69429
11,55,0.53665
11,58,0.64848
11,59,0.71459
11,66,0.57712
11,67,0.91531
11,70,0.51747
11,72,0.62793
11,73,0.59416
11,74,0.56386
11,75,0.82161
11,76,0.58195
11,77,0.51253
11,78,0.56677
11,79,0.54808
11,81,0.53384
11,82,0.61929
11,83,0.7482
11,84,0.54365
11,85,0.54901
11,86,0.5343
11,87,0.65294
11,88,0.53438
11,89,0.77623
11,92,0.61081
11,100,0.51593
12,15,0.53799
12,22,0.54978
12,23,0.57061
12,24,0.52818
12,27,0.54634
12,42,0.61215
12,54,0.60421
12,56,0.57939
12,57,0.56738
12,60,0.58975
12,61,0.73608
12,77,0.57568
12,90,0.5728
12,91,0.52076
13,14,0.62895
13,17,0.58351
13,18,0.69194
13,19,0.51308
13,20,0.64785
13,33,0.66083
13,34,0.78446
13,35,0.52477
13,43,0.54623
13,45,0.76443
13,46,0.76551
13,47,0.50873
13,48,0.5724
13,58,0.6887
13,59,0.73292
13,66,0.57967
13,67,0.59758
13,72,0.64489
13,73,0.63568
13,74,0.5186
13,75,0.66373
13,78,0.54605
13,79,0.55831
13,81,0.51092
13,82,0.54247
13,83,0.61121
13,84,0.53343
13,85,0.57708
13,87,0.63177
13,89,0.77461
13,92,0.57025
13,96,0.58304
13,97,0.54647
14,17,0.58116
14,18,0.50384
14,19,0.54593
14,20,0.50856
14,22,0.5475
14,34,0.68633
14,45,0.56964
14,46,0.51425
14,47,0.62974
14,48,0.50566
14,50,0.64829
14,51,0.66533
14,55,0.50779
14,58,0.67899
14,59,0.58514
14,66,0.67804
14,74,0.63265
14,75,0.57707
14,78,0.64567
14,79,0.67018
14,81,0.58037
14,84,0.58596
14,85,0.61323
14,86,0.54525
14,87,0.62398
14,88,0.62088
14,89,0.60955
14,92,0.56869
14,93,0.58936
14,96,0.58939
14,97,0.63745
14,98,0.59843
14,99,0.59934
15,16,0.66975
15,21,0.59173
15,23,0.59186
15,24,0.50824
15,25,0.51143
15,27,0.51523
15,28,0.61225
15,30,0.52341
15,41,0.62625
15,42,0.50455
15,49,0.66521
15,52,0.65858
15,56,0.54589
15,60,0.63205
15,62,0.66077
15,63,0.60622
15,69,0.50768
15,77,0.54018
15,100,0.51797
15,101,0.51432
15,102,0.54201
15,103,0.55779
16,21,0.72963
16,24,0.50351
16,28,0.53306
16,30,0.52916
16,41,0.5875
16,49,0.68339
16,52,0.63629
16,54,0.57037
16,56,0.53386
16,60,0.50066
16,62,0.74883
16,63,0.68541
16,64,0.56082
16,100,0.51606
16,101,0.60953
16,105,0.53328
17,18,0.58001
17,20,0.5701
17,22,0.51347
17,34,0.52291
17,45,0.55466
17,46,0.51783
17,47,0.55847
17,58,0.56444
17,59,0.54231
17,65,0.50056
17,66,0.58443
17,72,0.54052
17,73,0.51366
17,74,0.52039
17,75,0.51042
17,82,0.57349
17,83,0.50944
17,85,0.5185
17,88,0.54581
17,89,0.59733
17,97,0.51074
17,99,0.50213
18,19,0.57122
18,20,0.72151
18,25,0.56904
18,26,0.54401
18,32,0.50174
18,33,0.70901
18,34,0.63993
18,35,0.5725
18,36,0.50962
18,37,0.53948
18,43,0.60387
18,45,0.74702
18,46,0.68833
18,48,0.61785
18,55,0.54002
18,58,0.65031
18,59,0.75625
18,66,0.55176
18,67,0.75979
18,70,0.52314
18,72,0.66773
18,73,0.57941
18,74,0.51522
18,75,0.68762
18,76,0.54209
18,78,0.54556
18,79,0.52836
18,82,0.66299
18,83,0.77696
18,84,0.55408
18,85,0.59352
18,87,0.6032
18,88,0.50974
18,89,0.76513
18,92,0.60085
19,22,0.52762
19,23,0.517
19,25,0.50637
19,26,0.66287
19,29,0.51662
19,34,0.55765
19,37,0.66115
19,38,0.54798
19,39,0.67103
19,40,0.62216
19,43,0.56582
19,45,0.51638
19,47,0.56099
19,48,0.51681
19,50,0.69472
19,51,0.61459
19,53,0.6693
19,55,0.69159
19,57,0.5226
19,58,0.58742
19,59,0.55139
19,66,0.64441
19,67,0.60186
19,74,0.62037
19,75,0.6389
19,76,0.68285
19,78,0.87379
19,79,0.77285
19,80,0.64551
19,81,0.72628
19,82,0.52206
19,83,0.68808
19,84,0.78613
19,85,0.74178
19,86,0.8398
19,87,0.71886
19,88,0.66505
19,89,0.55352
19,92,0.85354
19,93,0.55181
19,96,0.51289
19,97,0.57267
19,98,0.5511
19,99,0.61219
20,22,0.51274
20,25,0.55381
20,33,0.68028
20,34,0.62201
20,35,0.54467
20,36,0.56126
20,43,0.55873
20,45,0.73006
20,46,0.67634
20,48,0.65942
20,58,0.65111
20,59,0.74332
20,67,0.65639
20,72,0.56367
20,75,0.58375
20,76,0.51802
20,77,0.50785
20,82,0.74847
20,83,0.64965
20,84,0.5347
20,85,0.54226
20,87,0.56174
20,89,0.73646
20,91,0.52127
21,23,0.5057
21,24,0.58137
21,25,0.53684
21,28,0.50593
21,29,0.50537
21,30,0.53702
21,41,0.61042
21,44,0.50493
21,49,0.59956
21,52,0.661
21,54,0.55252
21,56,0.51533
21,57,0.50142
21,62,0.61819
21,63,0.59653
21,64,0.64963
21,100,0.57073
21,101,0.5587
21,102,0.51121
21,105,0.54682
22,23,0.56619
22,24,0.60021
22,34,0.50912
22,39,0.56258
22,40,0.53118
22,42,0.6079
22,47,0.67075
22,48,0.61524
22,50,0.62424
22,51,0.61845
22,53,0.61601
22,54,0.5398
22,55,0.5617
22,56,0.56304
22,57,0.65407
22,58,0.52557
22,61,0.618
22,66,0.57375
22,67,0.54619
22,74,0.67726
22,75,0.54658
22,76,0.65503
22,77,0.51687
22,78,0.56398
22,79,0.54677
22,82,0.63851
22,83,0.51021
22,84,0.56749
22,86,0.53185
22,87,0.57554
22,88,0.62367
22,89,0.53975
22,90,0.57425
22,93,0.50096
22,99,0.55405
23,24,0.64405
23,25,0.61567
23,27,0.51475
23,28,0.6065
23,35,0.52537
23,36,0.63981
23,39,0.70439
23,40,0.59827
23,41,0.65275
23,42,0.588
23,43,0.5546
23,48,0.52586
23,50,0.5201
23,51,0.52474
23,52,0.5877
23,53,0.64465
23,55,0.59681
23,56,0.63184
23,57,0.64829
23,60,0.75347
23,61,0.53779
23,67,0.50248
23,76,0.65884
23,77,0.71953
23,79,0.51918
23,82,0.52799
23,84,0.54609
23,90,0.51601
23,103,0.50056
24,27,0.56721
24,28,0.59785
24,29,0.57682
24,30,0.60465
24,36,0.51302
24,39,0.64469
24,40,0.63102
24,41,0.74162
24,42,0.66773
24,43,0.5039
24,44,0.54722
24,48,0.51144
24,49,0.5366
24,53,0.647
24,54,0.57754
24,56,0.5834
24,57,0.65776
24,60,0.51952
24,61,0.57391
24,67,0.50619
24,76,0.58237
24,77,0.55634
24,82,0.55731
24,90,0.5773
25,26,0.51861
25,33,0.54224
25,35,0.6231
25,36,0.64125
25,39,0.52861
25,40,0.51387
25,43,0.6148
25,45,0.52788
25,46,0.50975
25,48,0.54058
25,52,0.62026
25,53,0.52599
25,55,0.61041
25,59,0.56549
25,60,0.6974
25,67,0.58754
25,69,0.60615
25,70,0.56606
25,75,0.51183
25,76,0.59558
25,77,0.74389
25,82,0.55006
25,83,0.56324
25,89,0.50243
25,91,0.51372
25,92,0.52644
25,94,0.53453
25,100,0.66028
25,102,0.65794
26,29,0.62699
26,30,0.52651
26,31,0.56902
26,32,0.60548
26,33,0.50105
26,35,0.58157
26,36,0.50286
26,37,0.79742
26,38,0.73122
26,39,0.6
26,40,0.66724
26,41,0.50142
26,43,0.62785
26,53,0.53827
26,55,0.51922
26,66,0.51211
26,67,0.5908
26,68,0.52296
26,69,0.50147
26,70,0.5182
26,71,0.51808
26,75,0.58782
26,76,0.54786
26,78,0.58823
26,79,0.539
26,80,0.57853
26,81,0.59837
26,83,0.61411
26,84,0.54065
26,85,0.52246
26,86,0.66642
26,87,0.57178
26,88,0.505
26,92,0.64837
26,98,0.50569
26,99,0.50566
27,28,0.6599
27,29,0.60939
27,30,0.66762
27,39,0.56811
27,40,0.58092
27,41,0.6437
27,42,0.67313
27,49,0.6096
27,53,0.51652
27,56,0.52849
27,57,0.53206
27,61,0.5863
27,80,0.58954
27,90,0.70182
27,95,0.50326
28,29,0.60887
28,30,0.65326
28,39,0.63289
28,40,0.54697
28,41,0.7279
28,42,0.66277
28,49,0.60005
28,52,0.53715
28,53,0.58239
28,56,0.6272
28,57,0.58086
28,60,0.50432
28,61,0.52699
28,62,0.59561
28,63,0.61132
28,80,0.56478
28,90,0.54051
28,101,0.51408
28,103,0.52396
29,30,0.85406
29,31,0.50145
29,32,0.51399
29,37,0.60608
29,38,0.61773
29,39,0.61718
29,40,0.65671
29,41,0.67298
29,42,0.51146
29,49,0.59838
29,53,0.54841
29,62,0.52568
29,68,0.5189
29,80,0.60031
29,86,0.56126
29,90,0.51608
30,37,0.51758
30,38,0.55465
30,39,0.57031
30,40,0.60785
30,41,0.71829
30,42,0.56135
30,49,0.71333
30,53,0.52508
30,62,0.57428
30,63,0.52343
30,80,0.56052
30,90,0.55026
30,101,0.50061
31,32,0.95284
31,33,0.55884
31,35,0.56813
31,37,0.53885
31,38,0.59312
31,43,0.51894
31,44,0.61588
31,46,0.50347
31,64,0.5603
31,68,0.66827
31,70,0.63106
31,71,0.76483
31,72,0.61431
31,73,0.63446
31,100,0.56973
32,33,0.5571
32,35,0.55408
32,37,0.57195
32,38,0.60223
32,43,0.52138
32,44,0.5605
32,46,0.5099
32,64,0.55183
32,65,0.53361
32,68,0.66898
32,70,0.62012
32,71,0.82558
32,72,0.63456
32,73,0.65786
32,100,0.518
33,34,0.60732
33,35,0.70677
33,36,0.57112
33,37,0.50709
33,43,0.67629
33,44,0.58657
33,45,0.74059
33,46,0.81815
33,48,0.67453
33,58,0.55233
33,59,0.63437
33,67,0.71052
33,70,0.53515
33,71,0.50682
33,72,0.67205
33,73,0.61293
33,75,0.64512
33,82,0.60817
33,83,0.61364
33,87,0.5502
33,89,0.69294
33,91,0.51096
33,100,0.58455
34,35,0.54169
34,43,0.57908
34,45,0.74804
34,46,0.6897
34,47,0.52391
34,48,0.60534
34,50,0.54184
34,51,0.54368
34,55,0.52642
34,58,0.7262
34,59,0.7589
34,66,0.5833
34,67,0.60162
34,72,0.52853
34,73,0.53404
34,74,0.5742
34,75,0.70158
34,76,0.52633
34,78,0.60257
34,79,0.65767
34,81,0.58063
34,82,0.55298
34,83,0.59685
34,84,0.57503
34,85,0.59477
34,86,0.5228
34,87,0.66451
34,88,0.52331
34,89,0.75196
34,91,0.54815
34,92,0.62454
34,93,0.53288
34,96,0.57648
34,97,0.53959
35,36,0.73047
35,37,0.53898
35,38,0.52013
35,39,0.50054
35,40,0.53041
35,43,0.91588
35,44,0.59486
35,45,0.60428
35,46,0.63162
35,48,0.64255
35,59,0.55261
35,60,0.51394
35,67,0.67179
35,69,0.50345
35,70,0.55588
35,72,0.5272
35,73,0.51606
35,75,0.61536
35,76,0.52855
35,77,0.59124
35,82,0.51852
35,83,0.57281
35,87,0.54483
35,89,0.56411
35,92,0.50354
35,100,0.65902
35,102,0.55568
36,39,0.5518
36,40,0.51376
36,41,0.52021
36,43,0.72061
36,44,0.52728
36,45,0.54237
36,46,0.53854
36,48,0.60752
36,52,0.58318
36,59,0.53925
36,60,0.61551
36,67,0.5954
36,75,0.52849
36,76,0.55503
36,77,0.66126
36,82,0.52646
36,83,0.55593
36,84,0.50537
36,87,0.53268
36,89,0.51759
36,100,0.6112
36,102,0.5622
36,103,0.52263
37,38,0.79931
37,39,0.58119
37,40,0.6668
37,43,0.59962
37,47,0.55447
37,48,0.52001
37,50,0.52397
37,53,0.53996
37,66,0.61796
37,67,0.6108
37,73,0.5175
37,74,0.59072
37,75,0.64759
37,76,0.55773
37,78,0.64244
37,79,0.55254
37,80,0.59423
37,81,0.59983
37,83,0.60093
37,84,0.54688
37,85,0.51709
37,86,0.72944
37,87,0.6311
37,88,0.60155
37,89,0.51851
37,92,0.61121
37,98,0.56439
37,99,0.58742
38,39,0.52757
38,40,0.65587
38,43,0.54624
38,66,0.52916
38,67,0.51721
38,68,0.56625
38,71,0.51679
38,73,0.52457
38,74,0.52391
38,75,0.55392
38,78,0.53904
38,80,0.59574
38,81,0.56124
38,86,0.62323
38,87,0.50805
38,88,0.51977
38,92,0.53098
38,93,0.5053
38,98,0.57065
38,99,0.56582
39,40,0.80023
39,41,0.67434
39,42,0.59426
39,43,0.56533
39,47,0.50857
39,48,0.50298
39,50,0.61084
39,51,0.55951
39,52,0.51106
39,53,0.7901
39,55,0.63084
39,56,0.57474
39,57,0.62783
39,60,0.56119
39,67,0.53298
39,74,0.55023
39,75,0.51371
39,76,0.71781
39,77,0.57471
39,78,0.60295
39,79,0.59686
39,80,0.67102
39,81,0.59261
39,83,0.55338
39,84,0.63544
39,85,0.53248
39,86,0.67095
39,87,0.57735
39,88,0.55596
39,90,0.57379
39,92,0.57119
39,99,0.51354
40,41,0.64288
40,42,0.54582
40,43,0.58605
40,47,0.51051
40,48,0.51027
40,50,0.54936
40,53,0.67526
40,55,0.57678
40,57,0.54487
40,60,0.51624
40,66,0.50591
40,67,0.54974
40,74,0.56635
40,75,0.53825
40,76,0.67467
40,77,0.56325
40,78,0.57433
40,79,0.53436
40,80,0.67928
40,81,0.58149
40,83,0.51754
40,84,0.53086
40,86,0.66781
40,87,0.54169
40,88,0.55637
40,90,0.60556
40,92,0.54467
40,93,0.50636
40,99,0.55017
41,42,0.63958
41,49,0.66406
41,52,0.58251
41,53,0.61715
41,54,0.51212
41,56,0.58844
41,57,0.59705
41,60,0.55501
41,61,0.52291
41,62,0.56893
41,63,0.56247
41,76,0.52635
41,77,0.54471
41,80,0.52479
41,90,0.56573
42,47,0.51988
42,49,0.51985
42,50,0.54215
42,51,0.53957
42,53,0.6417
42,54,0.65153
42,55,0.50204
42,56,0.74831
42,57,0.7748
42,60,0.50685
42,61,0.76162
42,63,0.54355
42,76,0.54826
42,80,0.52687
42,88,0.51369
42,90,0.7316
42,95,0.50628
43,44,0.55163
43,45,0.63224
43,46,0.61765
43,48,0.69637
43,55,0.51423
43,58,0.54618
43,59,0.584
43,60,0.51407
43,67,0.75803
43,70,0.50147
43,72,0.50136
43,74,0.53279
43,75,0.70137
43,76,0.60503
43,77,0.59761
43,78,0.53217
43,79,0.54693
43,81,0.55698
43,82,0.55434
43,83,0.64104
43,84,0.5327
43,86,0.54529
43,87,0.63505
43,89,0.61015
43,92,0.56934
43,100,0.57217
43,102,0.50565
44,48,0.55067
44,67,0.53996
44,100,0.61534
45,46,0.88635
45,47,0.53676
45,48,0.73662
45,55,0.50428
45,58,0.76359
45,59,0.85103
45,66,0.57876
45,67,0.73033
45,72,0.61158
45,73,0.5922
45,74,0.57454
45,75,0.76267
45,76,0.53739
45,78,0.5336
45,79,0.54758
45,81,0.51204
45,82,0.61013
45,83,0.62596
45,84,0.51614
45,85,0.5286
45,87,0.63134
45,88,0.52239
45,89,1
45,91,0.57188
45,92,0.55289
45,93,0.50335
46,48,0.65221
46,58,0.64032
46,59,0.7329
46,66,0.50618
46,67,0.6494
46,70,0.52914
46,72,0.68511
46,73,0.66187
46,75,0.66513
46,82,0.54703
46,83,0.56827
46,87,0.55868
46,89,0.76554
46,91,0.57866
46,92,0.50137
46,100,0.52155
47,48,0.59559
47,50,0.69753
47,51,0.63414
47,53,0.53096
47,55,0.50513
47,57,0.52942
47,58,0.6038
47,61,0.50883
47,66,0.81189
47,67,0.55045
47,74,0.85943
47,75,0.61455
47,76,0.57866
47,78,0.63835
47,79,0.57998
47,80,0.53165
47,81,0.5497
47,82,0.52566
47,83,0.50932
47,84,0.56362
47,85,0.52112
47,86,0.59792
47,87,0.65473
47,88,0.84372
47,89,0.5873
47,90,0.57075
47,92,0.50184
47,93,0.57135
47,98,0.5539
47,99,0.65873
48,50,0.52682
48,51,0.50668
48,55,0.52154
48,57,0.50208
48,58,0.63784
48,59,0.63213
48,66,0.56457
48,67,0.78981
48,74,0.63508
48,75,0.72693
48,76,0.63433
48,77,0.58963
48,78,0.526
48,79,0.52963
48,82,0.67061
48,83,0.60218
48,84,0.52375
48,87,0.64017
48,88,0.55216
48,89,0.73886
48,91,0.52838
49,52,0.5211
49,62,0.69443
49,63,0.57661
49,68,0.50865
49,101,0.55622
49,105,0.50316
50,51,0.91385
50,53,0.63944
50,55,0.66322
50,56,0.54504
50,57,0.59335
50,58,0.62954
50,59,0.52413
50,61,0.50398
50,66,0.70193
50,67,0.51894
50,74,0.73997
50,75,0.57808
50,76,0.6741
50,78,0.76953
50,79,0.76025
50,80,0.6399
50,81,0.67877
50,83,0.53633
50,84,0.70012
50,85,0.64663
50,86,0.68584
50,87,0.66722
50,88,0.79575
50,89,0.54009
50,90,0.56656
50,92,0.62055
50,93,0.62963
50,97,0.55239
50,98,0.56576
50,99,0.67219
51,53,0.59945
51,55,0.67246
51,56,0.57338
51,57,0.5948
51,58,0.62365
51,59,0.52719
51,61,0.53594
51,66,0.62549
51,74,0.67529
51,75,0.53253
51,76,0.64154
51,78,0.67369
51,79,0.71346
51,80,0.58605
51,81,0.62775
51,84,0.64137
51,85,0.61316
51,86,0.59553
51,87,0.59252
51,88,0.68609
51,89,0.52205
51,90,0.55155
51,92,0.57946
51,93,0.65092
51,97,0.54916
51,98,0.53396
51,99,0.63543
52,56,0.53619
52,60,0.61277
52,62,0.61944
52,63,0.61859
52,64,0.55752
52,69,0.58163
52,70,0.52341
52,77,0.55274
52,100,0.56427
52,101,0.51801
52,102,0.64417
52,103,0.55432
53,54,0.51595
53,55,0.71611
53,56,0.66266
53,57,0.75617
53,60,0.54342
53,61,0.54367
53,63,0.5078
53,66,0.51957
53,67,0.53376
53,74,0.56366
53,76,0.75385
53,77,0.55676
53,78,0.60376
53,79,0.57277
53,80,0.60674
53,81,0.53195
53,82,0.55633
53,83,0.57013
53,84,0.64649
53,85,0.57161
53,86,0.6197
53,87,0.54777
53,88,0.59957
53,90,0.60366
53,92,0.55799
53,99,0.54125
54,56,0.6484
54,57,0.65435
54,61,0.69913
54,63,0.53431
54,82,0.51771
54,90,0.57
54,95,0.50152
54,105,0.55474
55,56,0.5815
55,57,0.61656
55,58,0.58146
55,59,0.56516
55,60,0.59684
55,66,0.53928
55,67,0.5621
55,74,0.58136
55,75,0.55685
55,76,0.78762
55,77,0.60814
55,78,0.63868
55,79,0.65137
55,80,0.56306
55,81,0.60207
55,82,0.5475
55,83,0.58107
55,84,0.63459
55,85,0.62488
55,86,0.59326
55,87,0.55748
55,88,0.59035
55,89,0.52459
55,90,0.51878
55,92,0.65736
55,93,0.59149
55,94,0.53754
55,99,0.56624
56,57,0.84879
56,60,0.58696
56,61,0.65982
56,62,0.50036
56,63,0.63322
56,76,0.56263
56,77,0.5375
56,84,0.52204
56,90,0.58445
57,60,0.56625
57,61,0.6615
57,63,0.53791
57,74,0.52587
57,76,0.65426
57,77,0.56735
57,82,0.57731
57,84,0.56446
57,88,0.54764
57,90,0.62924
58,59,0.83395
58,66,0.66671
58,67,0.63295
58,72,0.50979
58,73,0.50564
58,74,0.64005
58,75,0.70412
58,76,0.57984
58,78,0.62215
58,79,0.65213
58,81,0.59066
58,82,0.56833
58,83,0.61194
58,84,0.59929
58,85,0.63316
58,86,0.52822
58,87,0.67944
58,88,0.62033
58,89,0.81227
58,91,0.52699
58,92,0.61521
58,93,0.57608
58,96,0.54299
58,97,0.54348
58,99,0.52973
59,66,0.55627
59,67,0.66376
59,72,0.58404
59,73,0.53856
59,74,0.53873
59,75,0.67939
59,76,0.54862
59,77,0.50772
59,78,0.55215
59,79,0.58941
59,81,0.53524
59,82,0.59668
59,83,0.6491
59,84,0.56067
59,85,0.60569
59,87,0.6151
59,88,0.51403
59,89,0.82498
59,91,0.56085
59,92,0.60755
59,93,0.50949
59,96,0.55119
59,97,0.50851
60,61,0.52108
60,69,0.51582
60,76,0.59227
60,77,0.84256
60,91,0.51533
60,94,0.54482
60,100,0.55358
60,102,0.55729
60,103,0.50473
61,74,0.50032
61,76,0.52018
61,77,0.51526
61,90,0.71689
61,95,0.59362
62,63,0.76427
62,64,0.54144
62,101,0.73454
62,103,0.51187
63,101,0.63413
64,69,0.54277
64,70,0.60918
64,71,0.60298
64,72,0.53746
64,100,0.57796
64,101,0.58866
64,102,0.58146
64,105,0.52567
65,68,0.54267
65,71,0.61623
65,72,0.5022
65,73,0.53332
65,96,0.5399
65,97,0.58915
65,98,0.55208
65,101,0.50104
66,67,0.58096
66,73,0.50016
66,74,0.81799
66,75,0.68997
66,76,0.57249
66,78,0.75155
66,79,0.64545
66,80,0.55287
66,81,0.62553
66,82,0.50924
66,83,0.56699
66,84,0.60018
66,85,0.60166
66,86,0.66755
66,87,0.71006
66,88,0.90152
66,89,0.63566
66,92,0.60688
66,93,0.61698
66,97,0.57311
66,98,0.62609
66,99,0.72631
67,72,0.55092
67,73,0.52206
67,74,0.59972
67,75,0.8036
67,76,0.65154
67,77,0.56179
67,78,0.57319
67,79,0.55092
67,81,0.52653
67,82,0.67963
67,83,0.75647
67,84,0.56868
67,85,0.53822
67,86,0.54798
67,87,0.67445
